"tax_id","parent_id","rank","tax_name","root","below_root","superkingdom","below_superkingdom","below_below_superkingdom","phylum","below_phylum","below_below_phylum","subphylum","class","below_class","below_below_class","subclass","order","below_order","below_below_order","suborder","family","below_family","below_below_family","below_below_below_family","subfamily","tribe","genus","below_genus","subgenus","species_group","species_subgroup","below_species_subgroup","species","below_species","below_below_species","below_below_below_species","subspecies","below_subspecies","below_below_subspecies","below_below_below_subspecies"
"1664069","1386","species","Bacillus glycinifermentans","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","1664069","","","","","","",""
"86665","1386","species","Bacillus halodurans","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","86665","","","","","","",""
"324767","1386","species","Bacillus infantis","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","324767","","","","","","",""
"300825","1386","species","Bacillus lehensis","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","300825","","","","","","",""
"1402","653685","species","Bacillus licheniformis","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","653685","","","1402","","","","","","",""
"1404","1386","species","Bacillus megaterium","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","1404","","","","","","",""
"1471","1386","species","Bacillus methanolicus","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","1471","","","","","","",""
"1405","86661","species","Bacillus mycoides","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","86661","","","1405","","","","","","",""
"665099","1386","species","Bacillus oceanisediminis","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","665099","","","","","","",""
"1648923","653685","species","Bacillus paralicheniformis","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","653685","","","1648923","","","","","","",""
"79885","1386","species","Bacillus pseudofirmus","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","79885","","","","","","",""
"1408","1386","species","Bacillus pumilus","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","1408","","","","","","",""
"561879","1386","species","Bacillus safensis","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","561879","","","","","","",""
"1478","1386","species","Bacillus simplex","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","1478","","","","","","",""
"1479","1386","species","Bacillus smithii","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","1479","","","","","","",""
"1409","1386","species","Bacillus sp.","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","1409","","","","","","",""
"666686","1386","species","Bacillus sp. 1NLA3E","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","666686","","","","","","",""
"1892404","1386","species","Bacillus sp. ABP14","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","1892404","","","","","","",""
"1837130","1386","species","Bacillus sp. FJAT-14266","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","1837130","","","","","","",""
"1827146","1386","species","Bacillus sp. IHB B 7164","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","1827146","","","","","","",""
"1127744","1386","species","Bacillus sp. JS","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","1127744","","","","","","",""
"98228","1386","species","Bacillus sp. OxB-1","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","98228","","","","","","",""
"1446792","1386","species","Bacillus sp. Pc3","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","1446792","","","","","","",""
"1774743","1386","species","Bacillus sp. SDLI1","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","1774743","","","","","","",""
"756828","1386","species","Bacillus sp. WP8","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","756828","","","","","","",""
"1565991","1386","species","Bacillus sp. X1(2014)","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","1565991","","","","","","",""
"1574141","1386","species","Bacillus sp. YP1","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","","","","1574141","","","","","","",""
"1423","653685","species","Bacillus subtilis","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","653685","","","1423","","","","","","",""
"1428","86661","species","Bacillus thuringiensis","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","86661","","","1428","","","","","","",""
"155322","86661","species","Bacillus toyonensis","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","86661","","","155322","","","","","","",""
"492670","653685","species","Bacillus velezensis","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","653685","","","492670","","","","","","",""
"86662","86661","species","Bacillus weihenstephanensis","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186817","","","","","","1386","","","86661","","","86662","","","","","","",""
"1400053","185291","species","Bacteroidales bacterium CF","1","131567","2","1783270","68336","976","","","","200643","","","","171549","333046","185291","","","","","","","","","","","","","","1400053","","","","","","",""
"246787","816","species","Bacteroides cellulosilyticus","1","131567","2","1783270","68336","976","","","","200643","","","","171549","","","","815","","","","","","816","","","","","","246787","","","","","","",""
"357276","816","species","Bacteroides dorei","1","131567","2","1783270","68336","976","","","","200643","","","","171549","","","","815","","","","","","816","","","","","","357276","","","","","","",""
"817","816","species","Bacteroides fragilis","1","131567","2","1783270","68336","976","","","","200643","","","","171549","","","","815","","","","","","816","","","","","","817","","","","","","",""
"290053","816","species","Bacteroides helcogenes","1","131567","2","1783270","68336","976","","","","200643","","","","171549","","","","815","","","","","","816","","","","","","290053","","","","","","",""
"28116","816","species","Bacteroides ovatus","1","131567","2","1783270","68336","976","","","","200643","","","","171549","","","","815","","","","","","816","","","","","","28116","","","","","","",""
"376805","816","species","Bacteroides salanitronis","1","131567","2","1783270","68336","976","","","","200643","","","","171549","","","","815","","","","","","816","","","","","","376805","","","","","","",""
"818","816","species","Bacteroides thetaiotaomicron","1","131567","2","1783270","68336","976","","","","200643","","","","171549","","","","815","","","","","","816","","","","","","818","","","","","","",""
"821","816","species","Bacteroides vulgatus","1","131567","2","1783270","68336","976","","","","200643","","","","171549","","","","815","","","","","","816","","","","","","821","","","","","","",""
"397865","397864","species","Barnesiella viscericola","1","131567","2","1783270","68336","976","","","","200643","","","","171549","","","","171551","","","","","","397864","","","","","","397865","","","","","","",""
"1318743","773","species","Bartonella ancashensis","1","131567","2","","","1224","","","","28211","","","","356","","","","772","","","","","","773","","","","","","1318743","","","","","","",""
"388640","773","species","Bartonella australis","1","131567","2","","","1224","","","","28211","","","","356","","","","772","","","","","","773","","","","","","388640","","","","","","",""
